Location ID,Location,Year,Month,Temp (F),Rank,Anomaly (1901-2000 base period),1901-2000 Mean
CA-001,Alameda County,1934,1,56.2,90,1.8,54.4
CA-001,Alameda County,1934,2,59.6,88,1.6,58
CA-001,Alameda County,1934,3,68.7,125,7.3,61.4
CA-001,Alameda County,1934,4,71.1,122,5.2,65.9
CA-001,Alameda County,1934,5,74.1,101,2.8,71.3
CA-001,Alameda County,1934,6,76.4,37,-1.1,77.5
CA-001,Alameda County,1934,7,81.5,41,-0.8,82.3
CA-001,Alameda County,1934,8,81.1,39,-0.6,81.7
CA-001,Alameda County,1934,9,82.1,99,2.1,80
CA-001,Alameda County,1934,10,73,60,-0.2,73.2
CA-001,Alameda County,1934,11,63.2,71,0.3,62.9
CA-001,Alameda County,1934,12,57,95,1.8,55.2
CA-001,Alameda County,1935,1,53.9,47,-0.5,54.4
CA-001,Alameda County,1935,2,57.3,46,-0.7,58
CA-001,Alameda County,1935,3,57.2,7,-4.2,61.4
CA-001,Alameda County,1935,4,64.4,35,-1.5,65.9
CA-001,Alameda County,1935,5,70.7,48,-0.6,71.3
CA-001,Alameda County,1935,6,80.6,105,3.1,77.5
CA-001,Alameda County,1935,7,82.1,52,-0.2,82.3
CA-001,Alameda County,1935,8,82.2,70,0.5,81.7
CA-001,Alameda County,1935,9,76.9,14,-3.1,80
CA-001,Alameda County,1935,10,70.4,17,-2.8,73.2
CA-001,Alameda County,1935,11,61.7,41,-1.2,62.9
CA-001,Alameda County,1935,12,57.5,101,2.3,55.2
CA-001,Alameda County,1936,1,57.6,113,3.2,54.4
CA-001,Alameda County,1936,2,56.7,32,-1.3,58
CA-001,Alameda County,1936,3,64.3,102,2.9,61.4
CA-001,Alameda County,1936,4,67.2,79,1.3,65.9
CA-001,Alameda County,1936,5,75.2,113,3.9,71.3
CA-001,Alameda County,1936,6,79,80,1.5,77.5
CA-001,Alameda County,1936,7,85.6,115,3.3,82.3
CA-001,Alameda County,1936,8,84.3,113,2.6,81.7
CA-001,Alameda County,1936,9,83.9,119,3.9,80
CA-001,Alameda County,1936,10,75.8,104,2.6,73.2
CA-001,Alameda County,1936,11,66.2,112,3.3,62.9
CA-001,Alameda County,1936,12,55.1,58,-0.1,55.2
CA-001,Alameda County,1937,1,47.4,1,-7,54.4
CA-001,Alameda County,1937,2,55.2,15,-2.8,58
CA-001,Alameda County,1937,3,61.4,59,0,61.4
CA-001,Alameda County,1937,4,64.4,35,-1.5,65.9
CA-001,Alameda County,1937,5,74,99,2.7,71.3
CA-001,Alameda County,1937,6,78.2,60,0.7,77.5
CA-001,Alameda County,1937,7,84.1,101,1.8,82.3
CA-001,Alameda County,1937,8,84.4,114,2.7,81.7
CA-001,Alameda County,1937,9,80.2,58,0.2,80
CA-001,Alameda County,1937,10,75.2,95,2,73.2
CA-001,Alameda County,1937,11,64.4,88,1.5,62.9
CA-001,Alameda County,1937,12,58.6,115,3.4,55.2
CA-001,Alameda County,1938,1,54.9,67,0.5,54.4
CA-001,Alameda County,1938,2,56.8,34,-1.2,58
CA-001,Alameda County,1938,3,57.3,8,-4.1,61.4
CA-001,Alameda County,1938,4,63.2,19,-2.7,65.9
CA-001,Alameda County,1938,5,73,80,1.7,71.3
CA-001,Alameda County,1938,6,78,58,0.5,77.5
CA-001,Alameda County,1938,7,82.9,77,0.6,82.3
CA-001,Alameda County,1938,8,81.6,56,-0.1,81.7
CA-001,Alameda County,1938,9,80.3,61,0.3,80
CA-001,Alameda County,1938,10,70.4,17,-2.8,73.2
CA-001,Alameda County,1938,11,63,68,0.1,62.9
CA-001,Alameda County,1938,12,56.9,93,1.7,55.2
CA-001,Alameda County,1939,1,56.3,93,1.9,54.4
CA-001,Alameda County,1939,2,56.4,25,-1.6,58
CA-001,Alameda County,1939,3,59.5,32,-1.9,61.4
CA-001,Alameda County,1939,4,69.3,107,3.4,65.9
CA-001,Alameda County,1939,5,73.5,91,2.2,71.3
CA-001,Alameda County,1939,6,79.7,94,2.2,77.5
CA-001,Alameda County,1939,7,82.9,77,0.6,82.3
CA-001,Alameda County,1939,8,81.8,61,0.1,81.7
CA-001,Alameda County,1939,9,83.9,119,3.9,80
CA-001,Alameda County,1939,10,75.1,92,1.9,73.2
CA-001,Alameda County,1939,11,68,121,5.1,62.9
CA-001,Alameda County,1939,12,59.4,121,4.2,55.2
CA-001,Alameda County,1940,1,55.2,71,0.8,54.4
CA-001,Alameda County,1940,2,58.9,78,0.9,58
CA-001,Alameda County,1940,3,63.9,97,2.5,61.4
CA-001,Alameda County,1940,4,66.9,77,1,65.9
CA-001,Alameda County,1940,5,73,80,1.7,71.3
CA-001,Alameda County,1940,6,80.8,108,3.3,77.5
CA-001,Alameda County,1940,7,81.9,48,-0.4,82.3
CA-001,Alameda County,1940,8,81.3,45,-0.4,81.7
CA-001,Alameda County,1940,9,78,27,-2,80
CA-001,Alameda County,1940,10,74.5,87,1.3,73.2
CA-001,Alameda County,1940,11,62.9,67,0,62.9
CA-001,Alameda County,1940,12,59.9,123,4.7,55.2
CA-001,Alameda County,1941,1,57.1,109,2.7,54.4
CA-001,Alameda County,1941,2,58,59,0,58
CA-001,Alameda County,1941,3,64,99,2.6,61.4
CA-001,Alameda County,1941,4,63.4,21,-2.5,65.9
CA-001,Alameda County,1941,5,72.7,78,1.4,71.3
CA-001,Alameda County,1941,6,76.3,35,-1.2,77.5
CA-001,Alameda County,1941,7,83.6,92,1.3,82.3
CA-001,Alameda County,1941,8,78.2,7,-3.5,81.7
CA-001,Alameda County,1941,9,79.7,50,-0.3,80
CA-001,Alameda County,1941,10,71.8,39,-1.4,73.2
CA-001,Alameda County,1941,11,64.2,85,1.3,62.9
CA-001,Alameda County,1941,12,56.2,80,1,55.2
CA-001,Alameda County,1942,1,54.1,50,-0.3,54.4
CA-001,Alameda County,1942,2,57.2,42,-0.8,58
CA-001,Alameda County,1942,3,62.5,79,1.1,61.4
CA-001,Alameda County,1942,4,62.4,13,-3.5,65.9
CA-001,Alameda County,1942,5,68.7,30,-2.6,71.3
CA-001,Alameda County,1942,6,77.9,57,0.4,77.5
CA-001,Alameda County,1942,7,82.7,72,0.4,82.3
CA-001,Alameda County,1942,8,82.4,76,0.7,81.7
CA-001,Alameda County,1942,9,78.6,34,-1.4,80
CA-001,Alameda County,1942,10,74.3,83,1.1,73.2
CA-001,Alameda County,1942,11,62.8,65,-0.1,62.9
CA-001,Alameda County,1942,12,56.4,85,1.2,55.2
CA-001,Alameda County,1943,1,57.7,115,3.3,54.4
CA-001,Alameda County,1943,2,60.2,101,2.2,58
CA-001,Alameda County,1943,3,61.6,65,0.2,61.4
CA-001,Alameda County,1943,4,65.7,60,-0.2,65.9
CA-001,Alameda County,1943,5,75.4,116,4.1,71.3
CA-001,Alameda County,1943,6,74.6,16,-2.9,77.5
CA-001,Alameda County,1943,7,81.4,38,-0.9,82.3
CA-001,Alameda County,1943,8,81,36,-0.7,81.7
CA-001,Alameda County,1943,9,81.9,98,1.9,80
CA-001,Alameda County,1943,10,73,60,-0.2,73.2
CA-001,Alameda County,1943,11,66.6,114,3.7,62.9
CA-001,Alameda County,1943,12,58.6,115,3.4,55.2
CA-001,Alameda County,1944,1,56.6,99,2.2,54.4
CA-001,Alameda County,1944,2,56.5,30,-1.5,58
CA-001,Alameda County,1944,3,64.7,108,3.3,61.4
CA-001,Alameda County,1944,4,61.6,9,-4.3,65.9
CA-001,Alameda County,1944,5,72.5,75,1.2,71.3
CA-001,Alameda County,1944,6,73.6,10,-3.9,77.5
CA-001,Alameda County,1944,7,79.4,9,-2.9,82.3
CA-001,Alameda County,1944,8,82.6,83,0.9,81.7
CA-001,Alameda County,1944,9,83.7,116,3.7,80
CA-001,Alameda County,1944,10,75.3,97,2.1,73.2
CA-001,Alameda County,1944,11,59.7,16,-3.2,62.9
CA-001,Alameda County,1944,12,57.8,107,2.6,55.2
CA-001,Alameda County,1945,1,53.9,47,-0.5,54.4
CA-001,Alameda County,1945,2,59.1,82,1.1,58
CA-001,Alameda County,1945,3,57.5,12,-3.9,61.4
CA-001,Alameda County,1945,4,69.3,107,3.4,65.9
CA-001,Alameda County,1945,5,67.7,14,-3.6,71.3
CA-001,Alameda County,1945,6,81.1,112,3.6,77.5
CA-001,Alameda County,1945,7,84.5,104,2.2,82.3
CA-001,Alameda County,1945,8,81.6,56,-0.1,81.7
CA-001,Alameda County,1945,9,82.2,100,2.2,80
CA-001,Alameda County,1945,10,73.7,71,0.5,73.2
CA-001,Alameda County,1945,11,60.9,32,-2,62.9
CA-001,Alameda County,1945,12,55.8,71,0.6,55.2
CA-001,Alameda County,1946,1,56.8,104,2.4,54.4
CA-001,Alameda County,1946,2,56.9,38,-1.1,58
CA-001,Alameda County,1946,3,61.2,55,-0.2,61.4
CA-001,Alameda County,1946,4,67.8,87,1.9,65.9
CA-001,Alameda County,1946,5,70.6,45,-0.7,71.3
CA-001,Alameda County,1946,6,75.9,33,-1.6,77.5
CA-001,Alameda County,1946,7,81.9,48,-0.4,82.3
CA-001,Alameda County,1946,8,80,18,-1.7,81.7
CA-001,Alameda County,1946,9,81,83,1,80
CA-001,Alameda County,1946,10,71.9,41,-1.3,73.2
CA-001,Alameda County,1946,11,60.3,23,-2.6,62.9
CA-001,Alameda County,1946,12,54.1,40,-1.1,55.2
CA-001,Alameda County,1947,1,53,33,-1.4,54.4
CA-001,Alameda County,1947,2,58.5,73,0.5,58
CA-001,Alameda County,1947,3,62.2,75,0.8,61.4
CA-001,Alameda County,1947,4,70.1,115,4.2,65.9
CA-001,Alameda County,1947,5,75.7,119,4.4,71.3
CA-001,Alameda County,1947,6,80.1,99,2.6,77.5
CA-001,Alameda County,1947,7,79.8,14,-2.5,82.3
CA-001,Alameda County,1947,8,81,36,-0.7,81.7
CA-001,Alameda County,1947,9,83.4,112,3.4,80
CA-001,Alameda County,1947,10,71.7,37,-1.5,73.2
CA-001,Alameda County,1947,11,60.2,22,-2.7,62.9
CA-001,Alameda County,1947,12,55,55,-0.2,55.2
CA-001,Alameda County,1948,1,60.8,125,6.4,54.4
CA-001,Alameda County,1948,2,56.8,34,-1.2,58
CA-001,Alameda County,1948,3,59,30,-2.4,61.4
CA-001,Alameda County,1948,4,60.7,6,-5.2,65.9
CA-001,Alameda County,1948,5,67.9,17,-3.4,71.3
CA-001,Alameda County,1948,6,75.2,23,-2.3,77.5
CA-001,Alameda County,1948,7,81.6,44,-0.7,82.3
CA-001,Alameda County,1948,8,81.4,48,-0.3,81.7
CA-001,Alameda County,1948,9,80.1,56,0.1,80
CA-001,Alameda County,1948,10,72.4,48,-0.8,73.2
CA-001,Alameda County,1948,11,63.3,74,0.4,62.9
CA-001,Alameda County,1948,12,50.3,3,-4.9,55.2
CA-001,Alameda County,1949,1,48.6,3,-5.8,54.4
CA-001,Alameda County,1949,2,52.5,1,-5.5,58
CA-001,Alameda County,1949,3,58.7,25,-2.7,61.4
CA-001,Alameda County,1949,4,69.1,104,3.2,65.9
CA-001,Alameda County,1949,5,70.5,44,-0.8,71.3
CA-001,Alameda County,1949,6,79.9,95,2.4,77.5
CA-001,Alameda County,1949,7,82,50,-0.3,82.3
CA-001,Alameda County,1949,8,78.6,8,-3.1,81.7
CA-001,Alameda County,1949,9,81.2,86,1.2,80
CA-001,Alameda County,1949,10,72,43,-1.2,73.2
CA-001,Alameda County,1949,11,67.4,117,4.5,62.9
CA-001,Alameda County,1949,12,53.8,35,-1.4,55.2
CA-001,Alameda County,1950,1,50,5,-4.4,54.4
CA-001,Alameda County,1950,2,57.6,51,-0.4,58
CA-001,Alameda County,1950,3,60.2,41,-1.2,61.4
CA-001,Alameda County,1950,4,69.3,107,3.4,65.9
CA-001,Alameda County,1950,5,72.6,76,1.3,71.3
CA-001,Alameda County,1950,6,75.1,22,-2.4,77.5
CA-001,Alameda County,1950,7,84.7,107,2.4,82.3
CA-001,Alameda County,1950,8,85.1,120,3.4,81.7
CA-001,Alameda County,1950,9,80.9,81,0.9,80
CA-001,Alameda County,1950,10,73.6,70,0.4,73.2
CA-001,Alameda County,1950,11,65.6,106,2.7,62.9
CA-001,Alameda County,1950,12,56,75,0.8,55.2
CA-001,Alameda County,1951,1,53.5,42,-0.9,54.4
CA-001,Alameda County,1951,2,56.7,32,-1.3,58
CA-001,Alameda County,1951,3,61.8,69,0.4,61.4
CA-001,Alameda County,1951,4,63.1,18,-2.8,65.9
CA-001,Alameda County,1951,5,72.5,75,1.2,71.3
CA-001,Alameda County,1951,6,75.4,27,-2.1,77.5
CA-001,Alameda County,1951,7,80.1,20,-2.2,82.3
CA-001,Alameda County,1951,8,81.3,45,-0.4,81.7
CA-001,Alameda County,1951,9,79.6,47,-0.4,80
CA-001,Alameda County,1951,10,73.4,68,0.2,73.2
CA-001,Alameda County,1951,11,61.4,38,-1.5,62.9
CA-001,Alameda County,1951,12,52.9,24,-2.3,55.2
CA-001,Alameda County,1952,1,50.8,9,-3.6,54.4
CA-001,Alameda County,1952,2,56.2,24,-1.8,58
CA-001,Alameda County,1952,3,57.3,8,-4.1,61.4
CA-001,Alameda County,1952,4,65.3,52,-0.6,65.9
CA-001,Alameda County,1952,5,74.5,105,3.2,71.3
CA-001,Alameda County,1952,6,73.3,6,-4.2,77.5
CA-001,Alameda County,1952,7,83.2,83,0.9,82.3
CA-001,Alameda County,1952,8,82,65,0.3,81.7
CA-001,Alameda County,1952,9,83.4,112,3.4,80
CA-001,Alameda County,1952,10,74.5,87,1.3,73.2
CA-001,Alameda County,1952,11,61.8,42,-1.1,62.9
CA-001,Alameda County,1952,12,53.2,27,-2,55.2
CA-001,Alameda County,1953,1,57.7,115,3.3,54.4
CA-001,Alameda County,1953,2,60.1,99,2.1,58
CA-001,Alameda County,1953,3,61.2,55,-0.2,61.4
CA-001,Alameda County,1953,4,64.4,35,-1.5,65.9
CA-001,Alameda County,1953,5,67.7,14,-3.6,71.3
CA-001,Alameda County,1953,6,74.6,16,-2.9,77.5
CA-001,Alameda County,1953,7,85,110,2.7,82.3
CA-001,Alameda County,1953,8,77.9,6,-3.8,81.7
CA-001,Alameda County,1953,9,80.9,81,0.9,80
CA-001,Alameda County,1953,10,73.9,78,0.7,73.2
CA-001,Alameda County,1953,11,62.6,60,-0.3,62.9
CA-001,Alameda County,1953,12,59.4,121,4.2,55.2
CA-001,Alameda County,1954,1,55.2,71,0.8,54.4
CA-001,Alameda County,1954,2,59.8,94,1.8,58
CA-001,Alameda County,1954,3,57.7,13,-3.7,61.4
CA-001,Alameda County,1954,4,68.6,96,2.7,65.9
CA-001,Alameda County,1954,5,73.3,90,2,71.3
CA-001,Alameda County,1954,6,76.6,39,-0.9,77.5
CA-001,Alameda County,1954,7,84,100,1.7,82.3
CA-001,Alameda County,1954,8,77.4,4,-4.3,81.7
CA-001,Alameda County,1954,9,79.4,43,-0.6,80
CA-001,Alameda County,1954,10,73.8,74,0.6,73.2
CA-001,Alameda County,1954,11,62,46,-0.9,62.9
CA-001,Alameda County,1954,12,52.9,24,-2.3,55.2
CA-001,Alameda County,1955,1,50.8,9,-3.6,54.4
CA-001,Alameda County,1955,2,56.9,38,-1.1,58
CA-001,Alameda County,1955,3,62.7,85,1.3,61.4
CA-001,Alameda County,1955,4,60.7,6,-5.2,65.9
CA-001,Alameda County,1955,5,72,67,0.7,71.3
CA-001,Alameda County,1955,6,75.6,29,-1.9,77.5
CA-001,Alameda County,1955,7,79.3,6,-3,82.3
CA-001,Alameda County,1955,8,83.8,110,2.1,81.7
CA-001,Alameda County,1955,9,81.5,88,1.5,80
CA-001,Alameda County,1955,10,73.8,74,0.6,73.2
CA-001,Alameda County,1955,11,62.4,56,-0.5,62.9
CA-001,Alameda County,1955,12,55.6,67,0.4,55.2
CA-001,Alameda County,1956,1,54.4,56,0,54.4
CA-001,Alameda County,1956,2,55.4,16,-2.6,58
CA-001,Alameda County,1956,3,62,73,0.6,61.4
CA-001,Alameda County,1956,4,64.7,41,-1.2,65.9
CA-001,Alameda County,1956,5,71.4,56,0.1,71.3
CA-001,Alameda County,1956,6,79.2,88,1.7,77.5
CA-001,Alameda County,1956,7,80.8,28,-1.5,82.3
CA-001,Alameda County,1956,8,80.4,24,-1.3,81.7
CA-001,Alameda County,1956,9,80.9,81,0.9,80
CA-001,Alameda County,1956,10,70.7,24,-2.5,73.2
CA-001,Alameda County,1956,11,66.3,113,3.4,62.9
CA-001,Alameda County,1956,12,58.4,113,3.2,55.2
CA-001,Alameda County,1957,1,52.6,26,-1.8,54.4
CA-001,Alameda County,1957,2,57.1,41,-0.9,58
CA-001,Alameda County,1957,3,60.8,51,-0.6,61.4
CA-001,Alameda County,1957,4,67.4,83,1.5,65.9
CA-001,Alameda County,1957,5,69.1,35,-2.2,71.3
CA-001,Alameda County,1957,6,82.4,121,4.9,77.5
CA-001,Alameda County,1957,7,84,100,1.7,82.3
CA-001,Alameda County,1957,8,80.6,31,-1.1,81.7
CA-001,Alameda County,1957,9,80.5,70,0.5,80
CA-001,Alameda County,1957,10,70.6,21,-2.6,73.2
CA-001,Alameda County,1957,11,62,46,-0.9,62.9
CA-001,Alameda County,1957,12,54.8,51,-0.4,55.2
CA-001,Alameda County,1958,1,56.6,99,2.2,54.4
CA-001,Alameda County,1958,2,59.4,86,1.4,58
CA-001,Alameda County,1958,3,57.4,11,-4,61.4
CA-001,Alameda County,1958,4,65.8,61,-0.1,65.9
CA-001,Alameda County,1958,5,73.2,86,1.9,71.3
CA-001,Alameda County,1958,6,76.8,42,-0.7,77.5
CA-001,Alameda County,1958,7,80,15,-2.3,82.3
CA-001,Alameda County,1958,8,85.2,121,3.5,81.7
CA-001,Alameda County,1958,9,85.2,124,5.2,80
CA-001,Alameda County,1958,10,76.6,112,3.4,73.2
CA-001,Alameda County,1958,11,65.2,102,2.3,62.9
CA-001,Alameda County,1958,12,62.3,126,7.1,55.2
CA-001,Alameda County,1959,1,57.1,109,2.7,54.4
CA-001,Alameda County,1959,2,57.2,42,-0.8,58
CA-001,Alameda County,1959,3,67,121,5.6,61.4
CA-001,Alameda County,1959,4,71.6,124,5.7,65.9
CA-001,Alameda County,1959,5,71.7,64,0.4,71.3
CA-001,Alameda County,1959,6,80.3,100,2.8,77.5
CA-001,Alameda County,1959,7,85.9,118,3.6,82.3
CA-001,Alameda County,1959,8,83.5,100,1.8,81.7
CA-001,Alameda County,1959,9,78.8,36,-1.2,80
CA-001,Alameda County,1959,10,77.2,118,4,73.2
CA-001,Alameda County,1959,11,67.8,118,4.9,62.9
CA-001,Alameda County,1959,12,59.3,119,4.1,55.2
CA-001,Alameda County,1960,1,54,49,-0.4,54.4
CA-001,Alameda County,1960,2,57.9,58,-0.1,58
CA-001,Alameda County,1960,3,63.1,88,1.7,61.4
CA-001,Alameda County,1960,4,66.4,72,0.5,65.9
CA-001,Alameda County,1960,5,70.7,48,-0.6,71.3
CA-001,Alameda County,1960,6,83.1,125,5.6,77.5
CA-001,Alameda County,1960,7,84.6,106,2.3,82.3
CA-001,Alameda County,1960,8,82.8,93,1.1,81.7
CA-001,Alameda County,1960,9,80.8,78,0.8,80
CA-001,Alameda County,1960,10,72.2,46,-1,73.2
CA-001,Alameda County,1960,11,60.3,23,-2.6,62.9
CA-001,Alameda County,1960,12,54.1,40,-1.1,55.2
CA-001,Alameda County,1961,1,52.8,29,-1.6,54.4
CA-001,Alameda County,1961,2,60,97,2,58
CA-001,Alameda County,1961,3,60.2,41,-1.2,61.4
CA-001,Alameda County,1961,4,68.1,91,2.2,65.9
CA-001,Alameda County,1961,5,66.9,9,-4.4,71.3
CA-001,Alameda County,1961,6,81,110,3.5,77.5
CA-001,Alameda County,1961,7,86.7,123,4.4,82.3
CA-001,Alameda County,1961,8,82.8,93,1.1,81.7
CA-001,Alameda County,1961,9,80.3,61,0.3,80
CA-001,Alameda County,1961,10,74.3,83,1.1,73.2
CA-001,Alameda County,1961,11,61.9,44,-1,62.9
CA-001,Alameda County,1961,12,52.8,22,-2.4,55.2
CA-001,Alameda County,1962,1,54.8,66,0.4,54.4
CA-001,Alameda County,1962,2,54.5,10,-3.5,58
CA-001,Alameda County,1962,3,57.9,17,-3.5,61.4
CA-001,Alameda County,1962,4,69.9,112,4,65.9
CA-001,Alameda County,1962,5,69,33,-2.3,71.3
CA-001,Alameda County,1962,6,78.6,73,1.1,77.5
CA-001,Alameda County,1962,7,81.4,38,-0.9,82.3
CA-001,Alameda County,1962,8,82.7,89,1,81.7
CA-001,Alameda County,1962,9,78,27,-2,80
CA-001,Alameda County,1962,10,70.4,17,-2.8,73.2
CA-001,Alameda County,1962,11,64.4,88,1.5,62.9
CA-001,Alameda County,1962,12,55.6,67,0.4,55.2
CA-001,Alameda County,1963,1,52.9,31,-1.5,54.4
CA-001,Alameda County,1963,2,63.2,121,5.2,58
CA-001,Alameda County,1963,3,59.9,38,-1.5,61.4
CA-001,Alameda County,1963,4,59.4,3,-6.5,65.9
CA-001,Alameda County,1963,5,68.5,25,-2.8,71.3
CA-001,Alameda County,1963,6,76.4,37,-1.1,77.5
CA-001,Alameda County,1963,7,80.7,27,-1.6,82.3
CA-001,Alameda County,1963,8,82.2,70,0.5,81.7
CA-001,Alameda County,1963,9,81.7,94,1.7,80
CA-001,Alameda County,1963,10,72.2,46,-1,73.2
CA-001,Alameda County,1963,11,59.7,16,-3.2,62.9
CA-001,Alameda County,1963,12,50.6,5,-4.6,55.2
CA-001,Alameda County,1964,1,54.4,56,0,54.4
CA-001,Alameda County,1964,2,61,112,3,58
CA-001,Alameda County,1964,3,60.5,48,-0.9,61.4
CA-001,Alameda County,1964,4,66,65,0.1,65.9
CA-001,Alameda County,1964,5,67.9,17,-3.4,71.3
CA-001,Alameda County,1964,6,75.2,23,-2.3,77.5
CA-001,Alameda County,1964,7,82.3,58,0,82.3
CA-001,Alameda County,1964,8,82.5,80,0.8,81.7
CA-001,Alameda County,1964,9,78.9,39,-1.1,80
CA-001,Alameda County,1964,10,76.4,109,3.2,73.2
CA-001,Alameda County,1964,11,57.8,2,-5.1,62.9
CA-001,Alameda County,1964,12,55.9,73,0.7,55.2
CA-001,Alameda County,1965,1,53.8,46,-0.6,54.4
CA-001,Alameda County,1965,2,58.4,71,0.4,58
CA-001,Alameda County,1965,3,60.4,45,-1,61.4
CA-001,Alameda County,1965,4,63.5,24,-2.4,65.9
CA-001,Alameda County,1965,5,71.5,58,0.2,71.3
CA-001,Alameda County,1965,6,72.6,3,-4.9,77.5
CA-001,Alameda County,1965,7,80,15,-2.3,82.3
CA-001,Alameda County,1965,8,82.5,80,0.8,81.7
CA-001,Alameda County,1965,9,76.4,11,-3.6,80
CA-001,Alameda County,1965,10,77.5,121,4.3,73.2
CA-001,Alameda County,1965,11,61.8,42,-1.1,62.9
CA-001,Alameda County,1965,12,50.4,4,-4.8,55.2
CA-001,Alameda County,1966,1,55.6,79,1.2,54.4
CA-001,Alameda County,1966,2,55.7,20,-2.3,58
CA-001,Alameda County,1966,3,61.3,57,-0.1,61.4
CA-001,Alameda County,1966,4,71.8,125,5.9,65.9
CA-001,Alameda County,1966,5,72.4,71,1.1,71.3
CA-001,Alameda County,1966,6,78.9,78,1.4,77.5
CA-001,Alameda County,1966,7,79.3,6,-3,82.3
CA-001,Alameda County,1966,8,83.7,106,2,81.7
CA-001,Alameda County,1966,9,80.3,61,0.3,80
CA-001,Alameda County,1966,10,74.4,84,1.2,73.2
CA-001,Alameda County,1966,11,62.4,56,-0.5,62.9
CA-001,Alameda County,1966,12,53.3,28,-1.9,55.2
CA-001,Alameda County,1967,1,55.9,83,1.5,54.4
CA-001,Alameda County,1967,2,57.6,51,-0.4,58
CA-001,Alameda County,1967,3,58.9,29,-2.5,61.4
CA-001,Alameda County,1967,4,54.9,1,-11,65.9
CA-001,Alameda County,1967,5,71.7,64,0.4,71.3
CA-001,Alameda County,1967,6,73.8,11,-3.7,77.5
CA-001,Alameda County,1967,7,84.4,103,2.1,82.3
CA-001,Alameda County,1967,8,85.8,124,4.1,81.7
CA-001,Alameda County,1967,9,82.3,102,2.3,80
CA-001,Alameda County,1967,10,77,117,3.8,73.2
CA-001,Alameda County,1967,11,65.7,109,2.8,62.9
CA-001,Alameda County,1967,12,55,55,-0.2,55.2
CA-001,Alameda County,1968,1,53.5,42,-0.9,54.4
CA-001,Alameda County,1968,2,60.3,103,2.3,58
CA-001,Alameda County,1968,3,63.8,96,2.4,61.4
CA-001,Alameda County,1968,4,68.4,94,2.5,65.9
CA-001,Alameda County,1968,5,70,41,-1.3,71.3
CA-001,Alameda County,1968,6,79.7,94,2.2,77.5
CA-001,Alameda County,1968,7,82.6,69,0.3,82.3
CA-001,Alameda County,1968,8,80.6,31,-1.1,81.7
CA-001,Alameda County,1968,9,80.5,70,0.5,80
CA-001,Alameda County,1968,10,72,43,-1.2,73.2
CA-001,Alameda County,1968,11,59.9,19,-3,62.9
CA-001,Alameda County,1968,12,52.5,19,-2.7,55.2
CA-001,Alameda County,1969,1,51.7,17,-2.7,54.4
CA-001,Alameda County,1969,2,52.8,2,-5.2,58
CA-001,Alameda County,1969,3,61.5,63,0.1,61.4
CA-001,Alameda County,1969,4,64.3,34,-1.6,65.9
CA-001,Alameda County,1969,5,73.2,86,1.9,71.3
CA-001,Alameda County,1969,6,73.4,7,-4.1,77.5
CA-001,Alameda County,1969,7,83.5,89,1.2,82.3
CA-001,Alameda County,1969,8,86.7,126,5,81.7
CA-001,Alameda County,1969,9,81.8,96,1.8,80
CA-001,Alameda County,1969,10,71.2,30,-2,73.2
CA-001,Alameda County,1969,11,65.4,104,2.5,62.9
CA-001,Alameda County,1969,12,58.4,113,3.2,55.2
CA-001,Alameda County,1970,1,56.7,102,2.3,54.4
CA-001,Alameda County,1970,2,61.4,115,3.4,58
CA-001,Alameda County,1970,3,64.5,105,3.1,61.4
CA-001,Alameda County,1970,4,63.8,26,-2.1,65.9
CA-001,Alameda County,1970,5,75.3,114,4,71.3
CA-001,Alameda County,1970,6,76.3,35,-1.2,77.5
CA-001,Alameda County,1970,7,83.4,86,1.1,82.3
CA-001,Alameda County,1970,8,81.1,39,-0.6,81.7
CA-001,Alameda County,1970,9,83.6,114,3.6,80
CA-001,Alameda County,1970,10,70.3,16,-2.9,73.2
CA-001,Alameda County,1970,11,62.5,59,-0.4,62.9
CA-001,Alameda County,1970,12,52.2,13,-3,55.2
CA-001,Alameda County,1971,1,54.6,60,0.2,54.4
CA-001,Alameda County,1971,2,57.3,46,-0.7,58
CA-001,Alameda County,1971,3,60.3,44,-1.1,61.4
CA-001,Alameda County,1971,4,62.5,14,-3.4,65.9
CA-001,Alameda County,1971,5,67.1,11,-4.2,71.3
CA-001,Alameda County,1971,6,76,34,-1.5,77.5
CA-001,Alameda County,1971,7,81.7,45,-0.6,82.3
CA-001,Alameda County,1971,8,83.7,106,2,81.7
CA-001,Alameda County,1971,9,82.6,104,2.6,80
CA-001,Alameda County,1971,10,71.2,30,-2,73.2
CA-001,Alameda County,1971,11,62,46,-0.9,62.9
CA-001,Alameda County,1971,12,51.7,7,-3.5,55.2
CA-001,Alameda County,1972,1,52,19,-2.4,54.4
CA-001,Alameda County,1972,2,59,80,1,58
CA-001,Alameda County,1972,3,66.7,118,5.3,61.4
CA-001,Alameda County,1972,4,66.3,69,0.4,65.9
CA-001,Alameda County,1972,5,73.3,90,2,71.3
CA-001,Alameda County,1972,6,79.2,88,1.7,77.5
CA-001,Alameda County,1972,7,82.8,74,0.5,82.3
CA-001,Alameda County,1972,8,82.7,89,1,81.7
CA-001,Alameda County,1972,9,77,16,-3,80
CA-001,Alameda County,1972,10,69.6,7,-3.6,73.2
CA-001,Alameda County,1972,11,58.1,5,-4.8,62.9
CA-001,Alameda County,1972,12,49.7,1,-5.5,55.2
